document_id,name,identifiers,location,ecosystem,date,additional_details,attribute,value,units,page_number,page_score,page_confidence
the_legacy_of_large,blakesley,,prairie pothole region; minnesota; usa,shallow lake,,,max_depth,2.0,m,[4],0.8947,high
the_legacy_of_large,frolund,,prairie pothole region; minnesota; usa,shallow lake,,,max_depth,2.3,m,[4],0.8881,high
the_legacy_of_large,grandokken,,prairie pothole region; minnesota; usa,shallow lake,,,max_depth,1.6,m,[4],0.8969,high
the_legacy_of_large,leverson,,prairie pothole region; minnesota; usa,shallow lake,,,max_depth,2.0,m,[4],0.8918,high
the_legacy_of_large,mavis west,,prairie pothole region; minnesota; usa,shallow lake,,,max_depth,4.8,m,[4],0.8764,high
the_legacy_of_large,morrison,,prairie pothole region; minnesota; usa,shallow lake,,,max_depth,2.9,m,[4],0.8918,high
the_legacy_of_large,org,,prairie pothole region; minnesota; usa,shallow lake,,,max_depth,3.5,m,[4],0.8491,high
the_legacy_of_large,pisa,,prairie pothole region; minnesota; usa,shallow lake,,,max_depth,1.4,m,"[4, 9]",0.8688,ambiguous
the_legacy_of_large,skunk,,prairie pothole region; minnesota; usa,shallow lake,,,max_depth,1.4,m,[4],0.8764,high
turbulence_and_stratification,priest pot,,lake district national park; united kingdom,pond,,,max_depth,3.5,m,"[1, 6]",0.8997,ambiguous
water_circulation,no.1,,northern poland,pond,,,max_depth,0.81,m,[6],0.8598,high
water_circulation,no.10,,northern poland,pond,,,max_depth,1.82,m,[6],0.8393,high
water_circulation,no.11,,northern poland,pond,,,max_depth,0.66,m,[6],0.8803,high
water_circulation,no.12,,northern poland,pond,,,max_depth,0.67,m,[6],0.8393,high
water_circulation,no.13,,northern poland,pond,,,max_depth,0.73,m,[6],0.8803,high
water_circulation,no.14,,northern poland,pond,,,max_depth,0.68,m,[6],0.8393,high
water_circulation,no.2,,northern poland,pond,,,max_depth,0.82,m,[6],0.8598,high
water_circulation,no.3,,northern poland,pond,,,max_depth,1.32,m,[6],0.8598,high
water_circulation,no.4,,northern poland,pond,,,max_depth,1.95,m,[6],0.8598,high
water_circulation,no.5,,northern poland,pond,,,max_depth,1.65,m,[6],0.8598,high
water_circulation,no.6,,northern poland,pond,,,max_depth,1.21,m,[6],0.8598,high
water_circulation,no.7,,northern poland,pond,,,max_depth,0.96,m,[6],0.8598,high
water_circulation,no.8,,northern poland,pond,,,max_depth,1.78,m,[6],0.8598,high
water_circulation,no.9,,northern poland,pond,,,max_depth,0.99,m,[6],0.8598,high
ocena_jakosci,zbiornik2,,poland,zbiornik(pond),,,max_depth,1.9,m,"[2, 4, 9]",0.8885,ambiguous
ocena_jakosci,zbiornik4,,poland,zbiornik(pond),,,max_depth,3.4,m,"[2, 9]",0.8885,ambiguous
ocena_jakosci,zbiornik5,,poland,zbiornik(pond),,,max_depth,3.3,m,"[2, 9]",0.8885,ambiguous
ocena_jakosci,zbiornik6,,poland,zbiornik(pond),,,max_depth,2.1,m,[2],0.8885,high
ocena_jakosci,zbiornik7,,poland,zbiornik(pond),,,max_depth,2.2,m,[2],0.8885,high
ocena_jakosci,zbiornik8,,poland,zbiornik(pond),,,max_depth,2.0,m,"[2, 4, 5, 9]",0.8885,ambiguous
ocena_jakosci,zbiornik9,,poland,zbiornik(pond),,,max_depth,1.5,m,[2],0.8885,high
water_temperature_dynamics,1,,ronnebaeksholm; zealand; denmark,small lake,,,max_depth,1.03,m,[6],0.9262,high
water_temperature_dynamics,2,,ronnebaeksholm; zealand; denmark,small lake,,,max_depth,0.87,m,[6],0.9262,high
water_temperature_dynamics,3,,ronnebaeksholm; zealand; denmark,small lake,,,max_depth,0.78,m,[6],0.9262,high
water_temperature_dynamics,4,,ronnebaeksholm; zealand; denmark,small lake,,,max_depth,1.3,m,[6],0.9262,high
water_temperature_dynamics,5,,ronnebaeksholm; zealand; denmark,small lake,,,max_depth,0.89,m,[6],0.9262,high
water_temperature_dynamics,6,,ronnebaeksholm; zealand; denmark,small lake,,,max_depth,1.41,m,"[6, 11]",0.9262,ambiguous
water_temperature_dynamics,7,,ronnebaeksholm; zealand; denmark,small lake,,,max_depth,1.69,m,[6],0.9262,high
water_temperature_dynamics,8,,ronnebaeksholm; zealand; denmark,small lake,,,max_depth,1.77,m,[6],0.9262,high
water_temperature_dynamics,9,,ronnebaeksholm; zealand; denmark,small lake,,,max_depth,2.32,m,[6],0.9262,high
wetlands_-_as_significant,lacul meledic,,meledic plateu romania,lake,,,max_depth,6.9,m,"[6, 10]",0.9089,ambiguous
wetlands_-_as_significant,,,meledic plateu romania,pond,,,max_depth,0.5,m,[7],0.8171,high
why_are_some_rocky,fishhood lake,,a single watershed in the snowy range; a sw to ne trending subsection of themedicine bowmountains; extending ~160 kmin the central rockymountains from northern colorado to southern wyoming,lake,,,max_depth,189.0,cm,[5],0.877,high
why_are_some_rocky,highway 130 lake,,a single watershed in the snowy range; a sw to ne trending subsection of themedicine bowmountains; extending ~160 kmin the central rockymountains from northern colorado to southern wyoming,lake,,,max_depth,204.0,cm,[5],0.8987,high
why_are_some_rocky,jeep lake,,a single watershed in the snowy range; a sw to ne trending subsection of themedicine bowmountains; extending ~160 kmin the central rockymountains from northern colorado to southern wyoming,lake,,,max_depth,210.0,cm,[5],0.8788,high
why_are_some_rocky,round lake,,a single watershed in the snowy range; a sw to ne trending subsection of themedicine bowmountains; extending ~160 kmin the central rockymountains from northern colorado to southern wyoming,lake,,,max_depth,224.00000000000003,cm,[5],0.8833,high
agricultural_freshwater,,,central maryland; usa,ponds,,,surface_area,0.26,ha,[4],0.8225,high
aquatic_insect_assemblages,p1,,,pond,,,surface_area,4700.0,m^2,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.6253,ambiguous
aquatic_insect_assemblages,p2,,,pond,,,surface_area,9500.0,m^2,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.5859,ambiguous
aquatic_insect_assemblages,p3,,,pond,,,surface_area,99700.0,m^2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5582,ambiguous
aquatic_insect_assemblages,p4,,,pond,,,surface_area,49400.0,m^2,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5609,ambiguous
assessment_of_methane,grosse fuchskuhle,,mecklenburg-brandenburg lake district,small acidic bog lake,,,surface_area,15000.0,m^2,[14],0.8152,high
assessment_of_methane,grosse fuchskuhle ne,,mecklenburg-brandenburg lake district,small acidic bog lake,,,surface_area,3360.0,m^2,"[2, 14, 16]",0.7911,ambiguous
assessment_of_methane,grosse fuchskuhle sw,,mecklenburg-brandenburg lake district,small acidic bog lake,,,surface_area,4430.0,m^2,"[3, 14]",0.8424,ambiguous
bacterial_processes,,,germany,kettle hole,,,surface_area,0.10500000000000001,x10^-2 km^2,[3],0.7984,high
bacterial_processes,,,germany,kettle hole,,,surface_area,0.129,x10^-2 km^2,[3],0.7984,high
bacterial_processes,,,germany,kettle hole,,,surface_area,0.057,x10^-2 km^2,[3],0.7984,high
bacterial_processes,,,germany,kettle hole,,,surface_area,0.4,x10^-2 km^2,"[3, 8]",0.7984,ambiguous
bacterial_processes,,,germany,kettle hole,,,surface_area,0.085,x10^-2 km^2,[3],0.7984,high
bacterial_processes,,,germany,kettle hole,,,surface_area,0.14700000000000002,x10^-2 km^2,[3],0.7984,high
bacterial_processes,,,germany,kettle hole,,,surface_area,0.265,x10^-2 km^2,[3],0.7984,high
bacterial_processes,,,germany,kettle hole,,,surface_area,0.36300000000000004,x10^-2 km^2,[3],0.7984,high
bacterial_processes,,,germany,kettle hole,,,surface_area,0.17900000000000002,x10^-2 km^2,[3],0.7984,high
bacterial_processes,,,germany,kettle hole,,,surface_area,0.42900000000000005,x10^-2 km^2,[3],0.7984,high
biodiversity_of_constructed,dn1,,da-han river; taipei county; taiwan,treatment cells in constructed wetlands,,,surface_area,0.2,ha,"[6, 7]",0.8492,ambiguous
biodiversity_of_constructed,dn2,,da-han river; taipei county; taiwan,treatment cells in constructed wetlands,,,surface_area,0.65,ha,"[4, 6, 8]",0.8361,ambiguous
biodiversity_of_constructed,dn3-a,,da-han river; taipei county; taiwan,treatment cells in constructed wetlands,,,surface_area,0.26,ha,"[6, 8]",0.8385,ambiguous
biodiversity_of_constructed,dn3-b,,da-han river; taipei county; taiwan,treatment cells in constructed wetlands,,,surface_area,0.6,ha,"[4, 6]",0.8355,ambiguous
biodiversity_of_constructed,dn3-c,,da-han river; taipei county; taiwan,treatment cells in constructed wetlands,,,surface_area,0.75,ha,"[4, 5, 6, 7, 8]",0.8324,ambiguous
biodiversity_of_constructed,dn3-d,,da-han river; taipei county; taiwan,treatment cells in constructed wetlands,,,surface_area,0.26,ha,"[6, 8]",0.8385,ambiguous
biodiversity_of_constructed,dn4,,da-han river; taipei county; taiwan,treatment cells in constructed wetlands,,,surface_area,1.5,ha,"[5, 6]",0.8492,ambiguous
biodiversity_of_constructed,dn5,,da-han river; taipei county; taiwan,treatment cells in constructed wetlands,,,surface_area,1.86,ha,[8],0.8521,high
biodiversity_of_constructed,hs2-1,,da-han river; taipei county; taiwan,treatment cells in constructed wetlands,,,surface_area,0.1,ha,"[6, 8]",0.8355,ambiguous
biodiversity_of_constructed,hs2-2,,da-han river; taipei county; taiwan,treatment cells in constructed wetlands,,,surface_area,0.6,ha,"[4, 6]",0.8355,ambiguous
biodiversity_of_constructed,hs2-3,,da-han river; taipei county; taiwan,treatment cells in constructed wetlands,,,surface_area,0.55,ha,"[4, 5, 6]",0.8337,ambiguous
biodiversity_of_constructed,hs2-4,,da-han river; taipei county; taiwan,treatment cells in constructed wetlands,,,surface_area,0.6,ha,"[4, 6]",0.8355,ambiguous
biodiversity_of_constructed,hs2-5,,da-han river; taipei county; taiwan,treatment cells in constructed wetlands,,,surface_area,0.65,ha,"[4, 5, 6, 8]",0.8132,ambiguous
carbon_dioxide_efflux,bassa verda,,island of menorca; balearic islands in western mediterranean,temporary pond,,,surface_area,208.0,m^2,[3],0.8174,high
carbon_dioxide_efflux,bassa verda des compte,,island of menorca; balearic islands in western mediterranean,temporary pond,,,surface_area,1045.0,m^2,[3],0.8267,high
carbon_dioxide_efflux,binigafull,,island of menorca; balearic islands in western mediterranean,temporary pond,,,surface_area,357.0,m^2,[3],0.8155,high
carbon_dioxide_efflux,cap negre,,island of menorca; balearic islands in western mediterranean,temporary pond,,,surface_area,98.0,m^2,[3],0.7904,high
carbon_dioxide_efflux,curniola,,island of menorca; balearic islands in western mediterranean,temporary pond,,,surface_area,545.0,m^2,[3],0.8104,high
carbon_dioxide_efflux,ets armaris,,island of menorca; balearic islands in western mediterranean,temporary pond,,,surface_area,1945.0,m^2,[3],0.8174,high
carbon_dioxide_efflux,mal lloc,,island of menorca; balearic islands in western mediterranean,temporary pond,,,surface_area,481.0,m^2,[3],0.8104,high
carbon_dioxide_efflux,marina curniola,,island of menorca; balearic islands in western mediterranean,temporary pond,,,surface_area,44.0,m^2,[3],0.8087,high
carbon_dioxide_efflux,pallisses,,island of menorca; balearic islands in western mediterranean,temporary pond,,,surface_area,144.0,m^2,[3],0.8132,high
carbon_dioxide_efflux,sa mesquida,,island of menorca; balearic islands in western mediterranean,temporary pond,,,surface_area,242.0,m^2,[3],0.7987,high
carbon_dioxide_efflux,son morell,,island of menorca; balearic islands in western mediterranean,temporary pond,,,surface_area,201.0,m^2,[3],0.795,high
carbon_dioxide_efflux,torrellafuda,,island of menorca; balearic islands in western mediterranean,temporary pond,,,surface_area,916.0,m^2,[3],0.8189,high
carbon_pools_and_fluxes,valkea-kotinen,,boreal zone; finland,lake,,,surface_area,0.036,km^2,[3],0.8767,high
characterizing_ponds,1,,mississippi; usa,small water bodies or ponds,,,surface_area,910.0,m^2,[8],0.8318,high
characterizing_ponds,10,,mississippi; usa,small water bodies or ponds,,,surface_area,15260.0,m^2,"[7, 11]",0.7717,ambiguous
characterizing_ponds,11,,mississippi; usa,small water bodies or ponds,,,surface_area,3810.0,m^2,[8],0.8318,high
characterizing_ponds,12,,mississippi; usa,small water bodies or ponds,,,surface_area,630.0,m^2,[8],0.8318,high
characterizing_ponds,13,,mississippi; usa,small water bodies or ponds,,,surface_area,2730.0,m^2,[8],0.8318,high
characterizing_ponds,14,,mississippi; usa,small water bodies or ponds,,,surface_area,2460.0,m^2,[8],0.8318,high
characterizing_ponds,15,,mississippi; usa,small water bodies or ponds,,,surface_area,11990.0,m^2,[11],0.8489,high
characterizing_ponds,16,,mississippi; usa,small water bodies or ponds,,,surface_area,760.0,m^2,[8],0.8318,high
characterizing_ponds,17,,mississippi; usa,small water bodies or ponds,,,surface_area,1730.0,m^2,[8],0.8318,high
characterizing_ponds,18,,mississippi; usa,small water bodies or ponds,,,surface_area,4310.0,m^2,[8],0.8318,high
characterizing_ponds,19,,mississippi; usa,small water bodies or ponds,,,surface_area,2660.0,m^2,[8],0.8318,high
characterizing_ponds,2,,mississippi; usa,small water bodies or ponds,,,surface_area,400.0,m^2,[8],0.8318,high
characterizing_ponds,20,,mississippi; usa,small water bodies or ponds,,,surface_area,1160.0,m^2,[8],0.8318,high
characterizing_ponds,21,,mississippi; usa,small water bodies or ponds,,,surface_area,8500.0,m^2,[8],0.8318,high
characterizing_ponds,22,,mississippi; usa,small water bodies or ponds,,,surface_area,3220.0,m^2,[8],0.8318,high
characterizing_ponds,23,,mississippi; usa,small water bodies or ponds,,,surface_area,5480.0,m^2,[8],0.8318,high
characterizing_ponds,24,,mississippi; usa,small water bodies or ponds,,,surface_area,4790.0,m^2,[8],0.8318,high
characterizing_ponds,25,,mississippi; usa,small water bodies or ponds,,,surface_area,4660.0,m^2,[8],0.8318,high
characterizing_ponds,26,,mississippi; usa,small water bodies or ponds,,,surface_area,1090.0,m^2,[8],0.8318,high
characterizing_ponds,27,,mississippi; usa,small water bodies or ponds,,,surface_area,2850.0,m^2,[8],0.8318,high
characterizing_ponds,28,,mississippi; usa,small water bodies or ponds,,,surface_area,3990.0,m^2,[8],0.8318,high
characterizing_ponds,29,,mississippi; usa,small water bodies or ponds,,,surface_area,3380.0,m^2,[8],0.8318,high
characterizing_ponds,3,,mississippi; usa,small water bodies or ponds,,,surface_area,5450.0,m^2,[8],0.8318,high
characterizing_ponds,30,,mississippi; usa,small water bodies or ponds,,,surface_area,1120.0,m^2,[8],0.8318,high
characterizing_ponds,31,,mississippi; usa,small water bodies or ponds,,,surface_area,5990.0,m^2,[8],0.8318,high
characterizing_ponds,32,,mississippi; usa,small water bodies or ponds,,,surface_area,2040.0,m^2,[8],0.8318,high
characterizing_ponds,33,,mississippi; usa,small water bodies or ponds,,,surface_area,2260.0,m^2,[8],0.8318,high
characterizing_ponds,34,,mississippi; usa,small water bodies or ponds,,,surface_area,3660.0,m^2,[8],0.8318,high
characterizing_ponds,35,,mississippi; usa,small water bodies or ponds,,,surface_area,21810.0,m^2,"[3, 11]",0.7109,ambiguous
characterizing_ponds,36,,mississippi; usa,small water bodies or ponds,,,surface_area,2030.0,m^2,[8],0.8318,high
characterizing_ponds,38,,mississippi; usa,small water bodies or ponds,,,surface_area,970.0,m^2,[8],0.8318,high
characterizing_ponds,39,,mississippi; usa,small water bodies or ponds,,,surface_area,3540.0,m^2,[8],0.8318,high
characterizing_ponds,4,,mississippi; usa,small water bodies or ponds,,,surface_area,950.0,m^2,[8],0.8318,high
characterizing_ponds,40,,mississippi; usa,small water bodies or ponds,,,surface_area,2720.0,m^2,[8],0.8318,high
characterizing_ponds,41,,mississippi; usa,small water bodies or ponds,,,surface_area,3510.0,m^2,[8],0.8318,high
characterizing_ponds,42,,mississippi; usa,small water bodies or ponds,,,surface_area,3020.0,m^2,[8],0.8318,high
characterizing_ponds,43,,mississippi; usa,small water bodies or ponds,,,surface_area,2440.0,m^2,[8],0.8318,high
characterizing_ponds,44,,mississippi; usa,small water bodies or ponds,,,surface_area,5540.0,m^2,[8],0.8318,high
characterizing_ponds,45,,mississippi; usa,small water bodies or ponds,,,surface_area,8480.0,m^2,[8],0.8318,high
characterizing_ponds,46,,mississippi; usa,small water bodies or ponds,,,surface_area,2650.0,m^2,[8],0.8318,high
characterizing_ponds,47,,mississippi; usa,small water bodies or ponds,,,surface_area,2210.0,m^2,[8],0.8318,high
characterizing_ponds,48,,mississippi; usa,small water bodies or ponds,,,surface_area,1580.0,m^2,[8],0.8318,high
characterizing_ponds,49,,mississippi; usa,small water bodies or ponds,,,surface_area,8080.0,m^2,[8],0.8318,high
characterizing_ponds,5,,mississippi; usa,small water bodies or ponds,,,surface_area,1070.0,m^2,[8],0.8318,high
characterizing_ponds,50,,mississippi; usa,small water bodies or ponds,,,surface_area,3260.0,m^2,[8],0.8318,high
characterizing_ponds,51,,mississippi; usa,small water bodies or ponds,,,surface_area,3340.0,m^2,[8],0.8318,high
characterizing_ponds,52,,mississippi; usa,small water bodies or ponds,,,surface_area,830.0,m^2,[8],0.8318,high
characterizing_ponds,53,,mississippi; usa,small water bodies or ponds,,,surface_area,7660.0,m^2,[8],0.8318,high
characterizing_ponds,54,,mississippi; usa,small water bodies or ponds,,,surface_area,4350.0,m^2,[8],0.8318,high
characterizing_ponds,55,,mississippi; usa,small water bodies or ponds,,,surface_area,2850.0,m^2,[8],0.8318,high
characterizing_ponds,56,,mississippi; usa,small water bodies or ponds,,,surface_area,810.0,m^2,[8],0.8318,high
characterizing_ponds,57,,mississippi; usa,small water bodies or ponds,,,surface_area,4180.0,m^2,[8],0.8318,high
characterizing_ponds,58,,mississippi; usa,small water bodies or ponds,,,surface_area,2540.0,m^2,[8],0.8318,high
characterizing_ponds,59,,mississippi; usa,small water bodies or ponds,,,surface_area,600.0,m^2,[8],0.8318,high
characterizing_ponds,6,,mississippi; usa,small water bodies or ponds,,,surface_area,3080.0,m^2,[8],0.8318,high
characterizing_ponds,60,,mississippi; usa,small water bodies or ponds,,,surface_area,4970.0,m^2,[8],0.8318,high
characterizing_ponds,61,,mississippi; usa,small water bodies or ponds,,,surface_area,8460.0,m^2,[8],0.8318,high
characterizing_ponds,62,,mississippi; usa,small water bodies or ponds,,,surface_area,1440.0,m^2,[8],0.8318,high
characterizing_ponds,63,,mississippi; usa,small water bodies or ponds,,,surface_area,6140.0,m^2,[8],0.8318,high
characterizing_ponds,64,,mississippi; usa,small water bodies or ponds,,,surface_area,3040.0,m^2,[8],0.8318,high
characterizing_ponds,65,,mississippi; usa,small water bodies or ponds,,,surface_area,6180.0,m^2,[8],0.8318,high
characterizing_ponds,66,,mississippi; usa,small water bodies or ponds,,,surface_area,14020.0,m^2,[11],0.7938,high
characterizing_ponds,67,,mississippi; usa,small water bodies or ponds,,,surface_area,4790.0,m^2,[8],0.8318,high
characterizing_ponds,68,,mississippi; usa,small water bodies or ponds,,,surface_area,6180.0,m^2,[8],0.8318,high
characterizing_ponds,7,,mississippi; usa,small water bodies or ponds,,,surface_area,850.0,m^2,[8],0.8318,high
characterizing_ponds,8,,mississippi; usa,small water bodies or ponds,,,surface_area,4210.0,m^2,[8],0.8318,high
characterizing_ponds,9,,mississippi; usa,small water bodies or ponds,,,surface_area,3630.0,m^2,[8],0.8318,high
comparative_analysis,cct-1,,segura river basin; south-eastern spain,agricultural water reservoir,,,surface_area,3025.0,m^2,[13],0.7478,high
comparative_analysis,cct-2,,segura river basin; south-eastern spain,agricultural water reservoir,,,surface_area,2000.0,m^2,"[1, 2, 3, 12]",0.8177,ambiguous
comparative_analysis,cct-3,,segura river basin; south-eastern spain,agricultural water reservoir,,,surface_area,2475.0,m^2,"[1, 2, 3, 12, 13]",0.7389,ambiguous
comparative_analysis,cct-4,,segura river basin; south-eastern spain,agricultural water reservoir,,,surface_area,3000.0,m^2,[13],0.7436,high
concordance_of_species,samambaia lake,,central brazil,pond,,,surface_area,4.0,ha,[7],0.7949,high
constructed_treatment_wetlands,kaituna,,new zealand,peat lake,,,surface_area,15.0,ha,[4],0.8837,high
constructed_treatment_wetlands,komakorau,,new zealand,peat lake,,,surface_area,3.0,ha,"[4, 9, 10, 11]",0.9251,ambiguous
constructed_treatment_wetlands,koromatua,,new zealand,peat lake,,,surface_area,7.0,ha,"[4, 9, 10]",0.9251,ambiguous
constructed_treatment_wetlands,serpentine north,,new zealand,peat lake,,,surface_area,5.0,ha,"[4, 9]",0.9095,ambiguous
content_of_selected,stare czarnawo (1),,,in-field pond,,,surface_area,0.8,ha,[3],0.8917,high
content_of_selected,zelislawiec(2),,,in-field pond,,,surface_area,0.9,ha,[4],0.8901,high
determinants_of_biodiversity,aguada,,atlatic coast; uruguay,subtropical shallow lake,,,surface_area,1.1,ha,[6],0.8632,high
determinants_of_biodiversity,barro,,atlatic coast; uruguay,subtropical shallow lake,,,surface_area,13.5,ha,[6],0.8564,high
determinants_of_biodiversity,chaparral,,atlatic coast; uruguay,subtropical shallow lake,,,surface_area,1.22,ha,[6],0.8746,high
determinants_of_biodiversity,chica,,atlatic coast; uruguay,subtropical shallow lake,,,surface_area,2.21,ha,[6],0.8564,high
determinants_of_biodiversity,clotilde,,atlatic coast; uruguay,subtropical shallow lake,,,surface_area,17.7,ha,[6],0.8718,high
determinants_of_biodiversity,escondida,,atlatic coast; uruguay,subtropical shallow lake,,,surface_area,10.8,ha,[6],0.8746,high
determinants_of_biodiversity,garcia,,atlatic coast; uruguay,subtropical shallow lake,,,surface_area,5.220000000000001,ha,[6],0.8632,high
determinants_of_biodiversity,mansa,,atlatic coast; uruguay,subtropical shallow lake,,,surface_area,17.6,ha,[6],0.8564,high
determinants_of_biodiversity,moros,,atlatic coast; uruguay,subtropical shallow lake,,,surface_area,0.9600000000000001,ha,[6],0.8564,high
determinants_of_biodiversity,nueva,,atlatic coast; uruguay,subtropical shallow lake,,,surface_area,0.53,ha,[6],0.8564,high
determinants_of_biodiversity,pajarera,,atlatic coast; uruguay,subtropical shallow lake,,,surface_area,0.5,ha,[6],0.8718,high
determinants_of_biodiversity,ponderosa,,atlatic coast; uruguay,subtropical shallow lake,,,surface_area,0.61,ha,[6],0.8746,high
determinants_of_biodiversity,redonda,,atlatic coast; uruguay,subtropical shallow lake,,,surface_area,4.7,ha,[6],0.8681,high
determinants_of_biodiversity,techera,,atlatic coast; uruguay,subtropical shallow lake,,,surface_area,1.01,ha,[6],0.8388,high
diel_vertical_migrations,johnson pond,,vermont; us,pond,,,surface_area,0.005,km^2,"[3, 6]",0.7384,ambiguous
distinct_optical,16 4,,s ontario; canada,urban ponds,,,surface_area,4620.0,m^2,[3],0.8648,high
distinct_optical,16 8,,s ontario; canada,urban ponds,,,surface_area,951.0,m^2,[3],0.8648,high
distinct_optical,17 3,,s ontario; canada,urban ponds,,,surface_area,7500.0,m^2,[3],0.8648,high
distinct_optical,19 4,,s ontario; canada,urban ponds,,,surface_area,3120.0,m^2,[3],0.8648,high
distinct_optical,19 8,,s ontario; canada,urban ponds,,,surface_area,1549.0,m^2,[3],0.8648,high
distinct_optical,19 9,,s ontario; canada,urban ponds,,,surface_area,2098.0,m^2,[3],0.8648,high
distinct_optical,2 3,,s ontario; canada,urban ponds,,,surface_area,1688.0,m^2,[3],0.8477,high
distinct_optical,7 3,,s ontario; canada,urban ponds,,,surface_area,1027.0,m^2,[3],0.8477,high
distinct_optical,7 4,,s ontario; canada,urban ponds,,,surface_area,2030.0,m^2,[3],0.8477,high
distinct_optical,8 3,,s ontario; canada,urban ponds,,,surface_area,1698.0,m^2,[3],0.8477,high
distinct_optical,9 5,,s ontario; canada,urban ponds,,,surface_area,1129.0,m^2,[3],0.8477,high
distinct_optical,9 6,,s ontario; canada,urban ponds,,,surface_area,1698.0,m^2,[3],0.8477,high
distinct_optical,9 9,,s ontario; canada,urban ponds,,,surface_area,4314.0,m^2,[3],0.8477,high
distinct_optical,carnegie,,s ontario; canada,urban ponds,,,surface_area,5171.0,m^2,[3],0.8904,high
distinct_optical,chemong,,s ontario; canada,urban ponds,,,surface_area,1063.0,m^2,[3],0.8867,high
distinct_optical,glenforest,,s ontario; canada,urban ponds,,,surface_area,1657.0,m^2,[3],0.8955,high
distinct_optical,loggerhead,,s ontario; canada,urban ponds,,,surface_area,5164.6,m^2,[3],0.8955,high
distinct_optical,swf-1139,,s ontario; canada,urban ponds,,,surface_area,1000.0,m^2,[3],0.8391,high
distinct_optical,swf-1206,,s ontario; canada,urban ponds,,,surface_area,10000.0,m^2,[3],0.8391,high
distinct_optical,swf-1207,,s ontario; canada,urban ponds,,,surface_area,11000.0,m^2,[3],0.8391,high
distinct_optical,swf-1211,,s ontario; canada,urban ponds,,,surface_area,22000.0,m^2,[3],0.8391,high
distinct_optical,swf-1215,,s ontario; canada,urban ponds,,,surface_area,4000.0,m^2,[3],0.8391,high
distinct_optical,swf-1227,,s ontario; canada,urban ponds,,,surface_area,11000.0,m^2,[3],0.8391,high
distinct_optical,swf-1306,,s ontario; canada,urban ponds,,,surface_area,5000.0,m^2,[3],0.8391,high
distinct_optical,swf-1309,,s ontario; canada,urban ponds,,,surface_area,6000.0,m^2,[3],0.8391,high
distinct_optical,swf-1320,,s ontario; canada,urban ponds,,,surface_area,1000.0,m^2,[3],0.8391,high
distinct_optical,swf-1409,,s ontario; canada,urban ponds,,,surface_area,21000.0,m^2,[3],0.8391,high
distinct_optical,swf-1410,,s ontario; canada,urban ponds,,,surface_area,29000.0,m^2,[3],0.8391,high
distinct_optical,swf-1610,,s ontario; canada,urban ponds,,,surface_area,1000.0,m^2,[3],0.8391,high
distinct_optical,swf-1611,,s ontario; canada,urban ponds,,,surface_area,3000.0,m^2,[3],0.8391,high
distinct_optical,swf-1628,,s ontario; canada,urban ponds,,,surface_area,300.0,m^2,[3],0.8391,high
distinct_optical,swf-1902,,s ontario; canada,urban ponds,,,surface_area,1000.0,m^2,[3],0.8391,high
distinct_optical,swf-1930,,s ontario; canada,urban ponds,,,surface_area,33000.0,m^2,[3],0.8391,high
distinct_optical,water st.,,s ontario; canada,urban ponds,,,surface_area,3374.0,m^2,[3],0.8705,high
diversity_of_macroinvertebrates,JEL1,,Jelovica,karst ponds,,,surface_area,98.0,m^2,[3],0.8873,high
diversity_of_macroinvertebrates,JEL2,,Jelovica,karst ponds,,,surface_area,42.0,m^2,[3],0.8873,high
diversity_of_macroinvertebrates,KR1,,Krvavec,karst ponds,,,surface_area,140.0,m^2,[3],0.8873,high
diversity_of_macroinvertebrates,KR2,,Krvavec,karst ponds,,,surface_area,90.0,m^2,[3],0.8873,high
diversity_of_macroinvertebrates,KR3,,Krvavec,karst ponds,,,surface_area,220.0,m^2,[3],0.8873,high
diversity_of_macroinvertebrates,MEN1,,Menina,karst ponds,,,surface_area,364.0,m^2,[3],0.8873,high
diversity_of_macroinvertebrates,MEN2,,Menina,karst ponds,,,surface_area,1020.0,m^2,[3],0.8873,high
diversity_of_macroinvertebrates,MEN3,,Menina,karst ponds,,,surface_area,1030.0,m^2,[3],0.8873,high
diversity_of_macroinvertebrates,MEN4,,Menina,karst ponds,,,surface_area,420.0,m^2,[3],0.8873,high
diversity_of_macroinvertebrates,POK1,,Pokljuka,karst ponds,,,surface_area,77.0,m^2,[3],0.8873,high
diversity_of_macroinvertebrates,POK2,,Pokljuka,karst ponds,,,surface_area,180.0,m^2,[3],0.8873,high
diversity_of_macroinvertebrates,RAT1,,Ratiovec,karst ponds,,,surface_area,65.0,m^2,"[3, 4]",0.8809,ambiguous
diversity_of_macroinvertebrates,RAT2,,Ratiovec,karst ponds,,,surface_area,100.0,m^2,"[3, 4]",0.8809,ambiguous
diversity_of_macroinvertebrates,VP1,,Velika Planina,karst ponds,,,surface_area,301.0,m^2,[3],0.8837,high
diversity_of_macroinvertebrates,VP2,,Velika Planina,karst ponds,,,surface_area,895.0,m^2,[3],0.8837,high
diversity_of_macroinvertebrates,VP3,,Velika Planina,karst ponds,,,surface_area,200.0,m^2,[3],0.8837,high
