document_id,name,identifiers,location,ecosystem,date,additional_details,attribute,value,units,page_number,page_score,page_confidence
physical-chemical_influences,flater's north,,wisconsin,wetland vs. lake,,,surface_area,0.891,ha,[8],0.9226,high
physical-chemical_influences,french's creek,,wisconsin,wetland vs. lake,,,surface_area,0.24300000000000002,ha,[8],0.9226,high
physical-chemical_influences,green bush kettle,,wisconsin,wetland vs. lake,,,surface_area,0.162,ha,[8],0.9303,high
physical-chemical_influences,hendricks' bog,,wisconsin,wetland vs. lake,,,surface_area,0.5670000000000001,ha,[8],0.9226,high
physical-chemical_influences,hwy 18 helenville,,wisconsin,wetland vs. lake,,,surface_area,1.073,ha,[8],0.9424,high
physical-chemical_influences,hwy 63 ne,,wisconsin,wetland vs. lake,,,surface_area,0.24300000000000002,ha,[8],0.9209,high
physical-chemical_influences,hwy 63 se,,wisconsin,wetland vs. lake,,,surface_area,0.162,ha,[8],0.9209,high
physical-chemical_influences,hwy 63 west,,wisconsin,wetland vs. lake,,,surface_area,0.745,ha,[8],0.9292,high
physical-chemical_influences,hwy 70 n,,wisconsin,wetland vs. lake,,,surface_area,0.24300000000000002,ha,[8],0.9152,high
physical-chemical_influences,hwy 70 s,,wisconsin,wetland vs. lake,,,surface_area,0.24300000000000002,ha,[8],0.9152,high
physical-chemical_influences,hwy z kettle,,wisconsin,wetland vs. lake,,,surface_area,0.081,ha,[8],0.9152,high
physical-chemical_influences,i-90 pond,,wisconsin,wetland vs. lake,,,surface_area,1.215,ha,[8],0.9209,high
physical-chemical_influences,jameison pond,,wisconsin,wetland vs. lake,,,surface_area,0.162,ha,[8],0.935,high
physical-chemical_influences,k-mart pond,,wisconsin,wetland vs. lake,,,surface_area,0.162,ha,[8],0.9106,high
physical-chemical_influences,kotska 4; moss',,wisconsin,wetland vs. lake,,,surface_area,0.5670000000000001,ha,[8],0.8981,high
physical-chemical_influences,kotska 5,,wisconsin,wetland vs. lake,,,surface_area,0.324,ha,[8],0.9152,high
physical-chemical_influences,kotska a,,wisconsin,wetland vs. lake,,,surface_area,0.041,ha,[8],0.8896,high
physical-chemical_influences,kotska b,,wisconsin,wetland vs. lake,,,surface_area,0.527,ha,[8],0.8896,high
physical-chemical_influences,kotska c,,wisconsin,wetland vs. lake,,,surface_area,0.203,ha,[8],0.8896,high
physical-chemical_influences,little rock frog,,wisconsin,wetland vs. lake,,,surface_area,0.081,ha,[8],0.9281,high
physical-chemical_influences,mckenna pond,,wisconsin,wetland vs. lake,,,surface_area,0.661,ha,"[8, 11]",0.9145,ambiguous
physical-chemical_influences,missouri pond,,wisconsin,wetland vs. lake,,,surface_area,0.162,ha,[8],0.935,high
physical-chemical_influences,noranda 15-16c,,wisconsin,wetland vs. lake,,,surface_area,0.081,ha,[8],0.9372,high
physical-chemical_influences,noranda 15-16d,,wisconsin,wetland vs. lake,,,surface_area,0.9720000000000001,ha,[8],0.9372,high
physical-chemical_influences,noranda 22-12ne,,wisconsin,wetland vs. lake,,,surface_area,0.5670000000000001,ha,[8],0.9118,high
physical-chemical_influences,noranda 22-12sw,,wisconsin,wetland vs. lake,,,surface_area,0.5670000000000001,ha,[8],0.9118,high
physical-chemical_influences,noranda 22-14,,wisconsin,wetland vs. lake,,,surface_area,0.648,ha,[9],0.863,high
physical-chemical_influences,noranda 22-15,,wisconsin,wetland vs. lake,,,surface_area,0.081,ha,[8],0.9192,high
physical-chemical_influences,noranda 22-9,,wisconsin,wetland vs. lake,,,surface_area,0.162,ha,[8],0.9152,high
physical-chemical_influences,noranda 22-9a,,wisconsin,wetland vs. lake,,,surface_area,0.24300000000000002,ha,"[8, 9]",0.9034,ambiguous
physical-chemical_influences,noranda 22-9b,,wisconsin,wetland vs. lake,,,surface_area,0.081,ha,"[8, 9]",0.9034,ambiguous
physical-chemical_influences,noranda lake i,,wisconsin,wetland vs. lake,,,surface_area,0.081,ha,"[8, 9]",0.8933,ambiguous
physical-chemical_influences,old hwy 54 pd,,wisconsin,wetland vs. lake,,,surface_area,0.162,ha,"[8, 9]",0.8561,ambiguous
physical-chemical_influences,patrick marsh,,wisconsin,wetland vs. lake,,,surface_area,0.28400000000000003,ha,[9],0.863,high
physical-chemical_influences,portage jail,,wisconsin,wetland vs. lake,,,surface_area,1.215,ha,"[8, 9]",0.864,ambiguous
physical-chemical_influences,prairie chicken pd,,wisconsin,wetland vs. lake,,,surface_area,0.48600000000000004,ha,[9],0.8604,high
physical-chemical_influences,rinelander #1,,wisconsin,wetland vs. lake,,,surface_area,0.12200000000000001,ha,[9],0.8472,high
physical-chemical_influences,rinelander #2,,wisconsin,wetland vs. lake,,,surface_area,0.041,ha,"[8, 9]",0.8718,ambiguous
physical-chemical_influences,rinelander #3,,wisconsin,wetland vs. lake,,,surface_area,0.081,ha,"[8, 9]",0.8718,ambiguous
physical-chemical_influences,schneider #2,,wisconsin,wetland vs. lake,,,surface_area,0.008,ha,[9],0.8775,high
physical-chemical_influences,schneider #3,,wisconsin,wetland vs. lake,,,surface_area,0.024,ha,"[9, 11]",0.8775,ambiguous
physical-chemical_influences,schneider #7,,wisconsin,wetland vs. lake,,,surface_area,0.203,ha,"[8, 9]",0.8775,ambiguous
physical-chemical_influences,siggelkow pond,,wisconsin,wetland vs. lake,,,surface_area,0.405,ha,[9],0.8653,high
physical-chemical_influences,spooner tower rd,,wisconsin,wetland vs. lake,,,surface_area,0.324,ha,"[8, 9]",0.8768,ambiguous
physical-chemical_influences,starr school,,wisconsin,wetland vs. lake,,,surface_area,0.405,ha,[9],0.8604,high
physical-chemical_influences,virgin lake,,wisconsin,wetland vs. lake,,,surface_area,0.162,ha,"[8, 9]",0.8733,ambiguous
physical-chemical_influences,waterloo,,wisconsin,wetland vs. lake,,,surface_area,0.081,ha,"[8, 9]",0.9152,ambiguous
physical-chemical_influences,white river #1 n,,wisconsin,wetland vs. lake,,,surface_area,0.028,ha,"[8, 9]",0.864,ambiguous
physical-chemical_influences,white river #2 s,,wisconsin,wetland vs. lake,,,surface_area,0.162,ha,"[8, 9]",0.864,ambiguous
prairie_wetland,adams,,saskatchewan,pothole,,,surface_area,1.6300000000000001,ha,[4],0.8601,high
prairie_wetland,hines,,saskatchewan,pothole,,,surface_area,0.32,ha,[4],0.8601,high
prairie_wetland,hood,,saskatchewan,pothole,,,surface_area,0.87,ha,[4],0.8498,high
prairie_wetland,hood1,,saskatchewan,pothole,,,surface_area,0.92,ha,[4],0.8601,high
prairie_wetland,hood2,,saskatchewan,pothole,,,surface_area,1.4500000000000002,ha,[4],0.8601,high
prairie_wetland,johanson,,saskatchewan,pothole,,,surface_area,0.31,ha,[4],0.8755,high
prairie_wetland,johanson,,saskatchewan,pothole,,,surface_area,0.39,ha,[4],0.8755,high
prairie_wetland,penner,,saskatchewan,pothole,,,surface_area,0.63,ha,[4],0.8669,high
prairie_wetland,penner1,,saskatchewan,pothole,,,surface_area,0.79,ha,[4],0.8718,high
prairie_wetland,penner1,,saskatchewan,pothole,,,surface_area,0.79,ha,[4],0.8718,high
prairie_wetland,reinson,,saskatchewan,pothole,,,surface_area,0.64,ha,[4],0.8718,high
prairie_wetland,reinson,,saskatchewan,pothole,,,surface_area,0.45,ha,[4],0.8718,high
prairie_wetland,rowein,,saskatchewan,pothole,,,surface_area,4.11,ha,[4],0.8669,high
prairie_wetland,rowein,,saskatchewan,pothole,,,surface_area,0.29000000000000004,ha,[4],0.8669,high
prairie_wetland,smith,,saskatchewan,pothole,,,surface_area,0.56,ha,[4],0.8601,high
prairie_wetland,smith1,,saskatchewan,pothole,,,surface_area,0.56,ha,[4],0.8669,high
prairie_wetland,smith2,,saskatchewan,pothole,,,surface_area,1.02,ha,[4],0.8669,high
prairie_wetland,sorrell,,saskatchewan,pothole,,,surface_area,0.44,ha,[4],0.8718,high
prairie_wetland,tataryn1,,saskatchewan,pothole,,,surface_area,0.34,ha,[4],0.8755,high
prairie_wetland,tataryn2,,saskatchewan,pothole,,,surface_area,0.8500000000000001,ha,[4],0.8755,high
prairie_wetland,toderian,,saskatchewan,pothole,,,surface_area,0.8400000000000001,ha,[4],0.8755,high
prairie_wetland,toderian,,saskatchewan,pothole,,,surface_area,0.55,ha,[4],0.8755,high
prairie_wetland,wilk,,saskatchewan,pothole,,,surface_area,0.25,ha,[4],0.8498,high
prairie_wetland,wilk,,saskatchewan,pothole,,,surface_area,0.89,ha,[4],0.8498,high
relationships_between_fish,bayfield,,norfolk; eastern england,shallow lake,,,surface_area,2.7,ha,[6],0.7927,high
relationships_between_fish,beeston,,norfolk; eastern england,shallow lake,,,surface_area,2.6,ha,[10],0.8709,high
relationships_between_fish,big wood,,norfolk; eastern england,shallow lake,,,surface_area,2.0,ha,"[6, 10]",0.8269,ambiguous
relationships_between_fish,blickling,,norfolk; eastern england,shallow lake,,,surface_area,10.1,ha,[6],0.807,high
relationships_between_fish,bluestone,,norfolk; eastern england,shallow lake,,,surface_area,3.6,ha,[6],0.8298,high
relationships_between_fish,buckenham,,norfolk; eastern england,shallow lake,,,surface_area,0.4,ha,"[6, 10]",0.8383,ambiguous
relationships_between_fish,burntfen,,norfolk; eastern england,shallow lake,,,surface_area,4.7,ha,[6],0.8184,high
relationships_between_fish,cockshoot,,norfolk; eastern england,shallow lake,,,surface_area,5.1000000000000005,ha,[6],0.807,high
relationships_between_fish,cromes,,norfolk; eastern england,shallow lake,,,surface_area,4.4,ha,[6],0.8184,high
relationships_between_fish,decoy,,norfolk; eastern england,shallow lake,,,surface_area,9.4,ha,[6],0.8389,high
relationships_between_fish,felbrigg,,norfolk; eastern england,shallow lake,,,surface_area,2.7,ha,[6],0.7927,high
relationships_between_fish,green plantation,,norfolk; eastern england,shallow lake,,,surface_area,1.6,ha,"[6, 8]",0.8312,ambiguous
relationships_between_fish,gunthorpe,,norfolk; eastern england,shallow lake,,,surface_area,1.7000000000000002,ha,[10],0.8611,high
relationships_between_fish,haveringland,,norfolk; eastern england,shallow lake,,,surface_area,4.7,ha,[6],0.8184,high
relationships_between_fish,holkham 1,,norfolk; eastern england,shallow lake,,,surface_area,0.8,ha,[6],0.8298,high
relationships_between_fish,holkham 2,,norfolk; eastern england,shallow lake,,,surface_area,14.700000000000001,ha,[6],0.8298,high
relationships_between_fish,lily,,norfolk; eastern england,shallow lake,,,surface_area,8.1,ha,[6],0.8184,high
relationships_between_fish,lowes,,norfolk; eastern england,shallow lake,,,surface_area,0.5,ha,[6],0.8389,high
relationships_between_fish,melton constable,,norfolk; eastern england,shallow lake,,,surface_area,7.4,ha,[6],0.8184,high
relationships_between_fish,pedham,,norfolk; eastern england,shallow lake,,,surface_area,3.1,ha,[6],0.8184,high
relationships_between_fish,saham,,norfolk; eastern england,shallow lake,,,surface_area,5.3,ha,[6],0.8389,high
relationships_between_fish,salhouse little,,norfolk; eastern england,shallow lake,,,surface_area,1.2,ha,[6],0.8252,high
relationships_between_fish,scottow,,norfolk; eastern england,shallow lake,,,surface_area,1.0,ha,"[6, 8]",0.8037,ambiguous
relationships_between_fish,selbrigg,,norfolk; eastern england,shallow lake,,,surface_area,1.0,ha,"[6, 8]",0.7927,ambiguous
relationships_between_fish,stradsett,,norfolk; eastern england,shallow lake,,,surface_area,8.3,ha,[6],0.8298,high
relationships_between_fish,strumpshaw,,norfolk; eastern england,shallow lake,,,surface_area,2.8000000000000003,ha,[6],0.7979,high
relationships_between_fish,upton,,norfolk; eastern england,shallow lake,,,surface_area,6.9,ha,[6],0.8389,high
habitat_characteristics,aqg,,the apennines; italy,pond,,,vegetation_cover,0.0,percent,"[6, 7]",0.8417,ambiguous
habitat_characteristics,aqp,,the apennines; italy,pond,,,vegetation_cover,90.0,percent,[6],0.7579,high
habitat_characteristics,bag,,the apennines; italy,pond,,,vegetation_cover,0.0,percent,"[6, 7]",0.8417,ambiguous
habitat_characteristics,bar,,the apennines; italy,pond,,,vegetation_cover,20.0,percent,[6],0.8263,high
habitat_characteristics,cag,,the apennines; italy,pond,,,vegetation_cover,0.0,percent,"[6, 7]",0.8417,ambiguous
habitat_characteristics,cal,,the apennines; italy,pond,,,vegetation_cover,0.0,percent,[7],0.9101,high
habitat_characteristics,cam,,the apennines; italy,pond,,,vegetation_cover,80.0,percent,[6],0.8263,high
habitat_characteristics,cap,,the apennines; italy,pond,,,vegetation_cover,0.0,percent,"[6, 7]",0.8417,ambiguous
habitat_characteristics,cor,,the apennines; italy,pond,,,vegetation_cover,0.0,percent,[7],0.9101,high
habitat_characteristics,duc,,the apennines; italy,pond,,,vegetation_cover,90.0,percent,[6],0.8947,high
habitat_characteristics,fil,,the apennines; italy,pond,,,vegetation_cover,100.0,percent,[6],0.8263,high
habitat_characteristics,fon,,the apennines; italy,pond,,,vegetation_cover,100.0,percent,[6],0.8947,high
habitat_characteristics,fos,,the apennines; italy,pond,,,vegetation_cover,90.0,percent,[6],0.8263,high
habitat_characteristics,lag,,the apennines; italy,pond,,,vegetation_cover,90.0,percent,[6],0.8947,high
habitat_characteristics,mau,,the apennines; italy,pond,,,vegetation_cover,100.0,percent,[6],0.8263,high
habitat_characteristics,nur,,the apennines; italy,pond,,,vegetation_cover,0.0,percent,[6],0.8947,high
habitat_characteristics,paa,,the apennines; italy,pond,,,vegetation_cover,10.0,percent,[6],0.8263,high
habitat_characteristics,pag,,the apennines; italy,pond,,,vegetation_cover,10.0,percent,[6],0.8263,high
habitat_characteristics,pas,,the apennines; italy,pond,,,vegetation_cover,20.0,percent,[6],0.8263,high
habitat_characteristics,pbb,,the apennines; italy,pond,,,vegetation_cover,20.0,percent,[6],0.7579,high
habitat_characteristics,pet,,the apennines; italy,pond,,,vegetation_cover,10.0,percent,[6],0.8947,high
habitat_characteristics,pra,,the apennines; italy,pond,,,vegetation_cover,10.0,percent,[6],0.8263,high
habitat_characteristics,ptz,,the apennines; italy,pond,,,vegetation_cover,0.0,percent,"[6, 7]",0.8417,ambiguous
habitat_characteristics,pzz,,the apennines; italy,pond,,,vegetation_cover,10.0,percent,[6],0.7579,high
habitat_characteristics,rac,,the apennines; italy,pond,,,vegetation_cover,80.0,percent,[6],0.8263,high
habitat_characteristics,rva,,the apennines; italy,pond,,,vegetation_cover,40.0,percent,[6],0.8263,high
habitat_characteristics,rvb,,the apennines; italy,pond,,,vegetation_cover,90.0,percent,[6],0.7579,high
habitat_characteristics,sec,,the apennines; italy,pond,,,vegetation_cover,50.0,percent,[6],0.8263,high
habitat_characteristics,ses,,the apennines; italy,pond,,,vegetation_cover,20.0,percent,[6],0.8263,high
habitat_characteristics,sev,,the apennines; italy,pond,,,vegetation_cover,100.0,percent,[6],0.8263,high
habitat_characteristics,ter,,the apennines; italy,pond,,,vegetation_cover,50.0,percent,[6],0.8263,high
impact_of_macrophytes,hoef,,brussels; belgium,pond,,,vegetation_cover,62.5,percent,[7],0.9087,high
impact_of_macrophytes,m1gr,,brussels; belgium,pond,,,vegetation_cover,62.5,percent,[7],0.8575,high
impact_of_macrophytes,rk13,,brussels; belgium,pond,,,vegetation_cover,15.0,percent,"[5, 7, 9]",0.8575,ambiguous
impact_of_macrophytes,tenr,,brussels; belgium,pond,,,vegetation_cover,62.5,percent,[7],0.9087,high
impact_of_macrophytes,trbr,,brussels; belgium,pond,,,vegetation_cover,37.5,percent,[7],0.9087,high
impact_of_macrophytes,vkn1,,brussels; belgium,pond,,,vegetation_cover,87.5,percent,"[5, 7]",0.8575,ambiguous
impact_of_macrophytes,wpk1,,brussels; belgium,pond,,,vegetation_cover,15.0,percent,"[5, 7, 9]",0.8575,ambiguous
impact_of_macrophytes,wtm1,,brussels; belgium,pond,,,vegetation_cover,87.5,percent,"[5, 7]",0.8575,ambiguous
macroinvertebrate_size,cg-m1,,tyrrhenian coast; central italy,pond,,,vegetation_cover,100.0,percent,[3],0.7911,high
macroinvertebrate_size,cg-m2,,tyrrhenian coast; central italy,pond,,,vegetation_cover,100.0,percent,[3],0.7911,high
macroinvertebrate_size,cg-mc,,tyrrhenian coast; central italy,pond,,,vegetation_cover,100.0,percent,[3],0.8321,high
macroinvertebrate_size,cp-c152,,tyrrhenian coast; central italy,pond,,,vegetation_cover,0.0,percent,[3],0.8263,high
macroinvertebrate_size,cp-cont,,tyrrhenian coast; central italy,pond,,,vegetation_cover,25.0,percent,[3],0.8263,high
macroinvertebrate_size,cp-d3,,tyrrhenian coast; central italy,pond,,,vegetation_cover,0.0,percent,[3],0.7911,high
macroinvertebrate_size,cp-gdp,,tyrrhenian coast; central italy,pond,,,vegetation_cover,0.0,percent,[3],0.7774,high
macroinvertebrate_size,cp-ort1,,tyrrhenian coast; central italy,pond,,,vegetation_cover,100.0,percent,[3],0.8263,high
macroinvertebrate_size,cp-ort2,,tyrrhenian coast; central italy,pond,,,vegetation_cover,100.0,percent,[3],0.8263,high
macroinvertebrate_size,cp-pr,,tyrrhenian coast; central italy,pond,,,vegetation_cover,100.0,percent,[3],0.7911,high
macroinvertebrate_size,cp-pvd,,tyrrhenian coast; central italy,pond,,,vegetation_cover,50.0,percent,[3],0.7774,high
macroinvertebrate_size,cp-t35,,tyrrhenian coast; central italy,pond,,,vegetation_cover,100.0,percent,[3],0.8116,high
macroinvertebrate_size,cp-vo,,tyrrhenian coast; central italy,pond,,,vegetation_cover,100.0,percent,[3],0.7911,high
macroinvertebrate_size,dm-cat,,tyrrhenian coast; central italy,pond,,,vegetation_cover,100.0,percent,[3],0.8458,high
macroinvertebrate_size,dm-dl1,,tyrrhenian coast; central italy,pond,,,vegetation_cover,0.0,percent,[3],0.8116,high
macroinvertebrate_size,dm-dl2,,tyrrhenian coast; central italy,pond,,,vegetation_cover,0.0,percent,[3],0.7774,high
macroinvertebrate_size,dm-mdc,,tyrrhenian coast; central italy,pond,,,vegetation_cover,25.0,percent,[3],0.8116,high
macroinvertebrate_size,dm-mgt,,tyrrhenian coast; central italy,pond,,,vegetation_cover,50.0,percent,[3],0.8116,high
macroinvertebrate_size,dm-sg,,tyrrhenian coast; central italy,pond,,,vegetation_cover,0.0,percent,[3],0.7911,high
macroinvertebrate_size,dm-vl,,tyrrhenian coast; central italy,pond,,,vegetation_cover,75.0,percent,[3],0.7911,high
macroinvertebrate_size,p-pg,,tyrrhenian coast; central italy,pond,,,vegetation_cover,25.0,percent,[3],0.7603,high
prairie_wetland,adams,,saskatchewan,pothole,,,vegetation_cover,75.0,percent,"[4, 6]",0.8509,ambiguous
prairie_wetland,hines,,saskatchewan,pothole,,,vegetation_cover,100.0,percent,"[4, 7]",0.8509,ambiguous
prairie_wetland,hood,,saskatchewan,pothole,,,vegetation_cover,15.0,percent,"[4, 6, 9, 12]",0.8407,ambiguous
prairie_wetland,hood1,,saskatchewan,pothole,,,vegetation_cover,75.0,percent,"[4, 6]",0.8509,ambiguous
prairie_wetland,hood2,,saskatchewan,pothole,,,vegetation_cover,15.0,percent,"[4, 6]",0.8509,ambiguous
prairie_wetland,johanson,,saskatchewan,pothole,,,vegetation_cover,100.0,percent,"[4, 7]",0.8663,ambiguous
prairie_wetland,johanson,,saskatchewan,pothole,,,vegetation_cover,100.0,percent,"[4, 7]",0.8663,ambiguous
prairie_wetland,penner,,saskatchewan,pothole,,,vegetation_cover,75.0,percent,"[4, 6, 7]",0.8578,ambiguous
prairie_wetland,penner1,,saskatchewan,pothole,,,vegetation_cover,38.0,percent,"[4, 6, 7]",0.8626,ambiguous
prairie_wetland,penner1,,saskatchewan,pothole,,,vegetation_cover,38.0,percent,"[4, 6, 7]",0.8626,ambiguous
prairie_wetland,reinson,,saskatchewan,pothole,,,vegetation_cover,75.0,percent,"[4, 6, 7]",0.8626,ambiguous
prairie_wetland,reinson,,saskatchewan,pothole,,,vegetation_cover,100.0,percent,"[4, 7]",0.8626,ambiguous
prairie_wetland,rowein,,saskatchewan,pothole,,,vegetation_cover,15.0,percent,"[4, 6, 12]",0.8578,ambiguous
prairie_wetland,rowein,,saskatchewan,pothole,,,vegetation_cover,5.0,percent,"[4, 6, 7, 12]",0.8578,ambiguous
prairie_wetland,smith,,saskatchewan,pothole,,,vegetation_cover,50.0,percent,"[4, 6]",0.8509,ambiguous
prairie_wetland,smith1,,saskatchewan,pothole,,,vegetation_cover,15.0,percent,"[4, 6, 9, 12]",0.8578,ambiguous
prairie_wetland,smith2,,saskatchewan,pothole,,,vegetation_cover,38.0,percent,"[4, 6, 7, 12]",0.8578,ambiguous
prairie_wetland,sorrell,,saskatchewan,pothole,,,vegetation_cover,75.0,percent,"[4, 6]",0.8626,ambiguous
prairie_wetland,tataryn1,,saskatchewan,pothole,,,vegetation_cover,100.0,percent,[4],0.8663,high
prairie_wetland,tataryn2,,saskatchewan,pothole,,,vegetation_cover,100.0,percent,[4],0.8663,high
prairie_wetland,toderian,,saskatchewan,pothole,,,vegetation_cover,75.0,percent,"[4, 6, 7]",0.8663,ambiguous
prairie_wetland,toderian,,saskatchewan,pothole,,,vegetation_cover,75.0,percent,"[4, 6, 7]",0.8663,ambiguous
prairie_wetland,wilk,,saskatchewan,pothole,,,vegetation_cover,75.0,percent,"[4, 6, 7]",0.8407,ambiguous
prairie_wetland,wilk,,saskatchewan,pothole,,,vegetation_cover,50.0,percent,"[4, 6]",0.8407,ambiguous
relationships_between_fish,bayfield,,norfolk; eastern england,shallow lake,,,vegetation_cover,20.05,percent,"[7, 11, 13, 14]",0.8614,ambiguous
relationships_between_fish,beeston,,norfolk; eastern england,shallow lake,,,vegetation_cover,35.75,percent,"[4, 6, 7, 12, 13, 14, 15]",0.8465,ambiguous
relationships_between_fish,big wood,,norfolk; eastern england,shallow lake,,,vegetation_cover,7.9,percent,[6],0.8056,high
relationships_between_fish,blickling,,norfolk; eastern england,shallow lake,,,vegetation_cover,7.25,percent,"[4, 6, 10, 14, 15]",0.837,ambiguous
relationships_between_fish,bluestone,,norfolk; eastern england,shallow lake,,,vegetation_cover,18.35,percent,"[6, 12, 13, 14]",0.8554,ambiguous
relationships_between_fish,buckenham,,norfolk; eastern england,shallow lake,,,vegetation_cover,9.0,percent,[6],0.817,high
relationships_between_fish,burntfen,,norfolk; eastern england,shallow lake,,,vegetation_cover,10.2,percent,[6],0.8056,high
relationships_between_fish,cockshoot,,norfolk; eastern england,shallow lake,,,vegetation_cover,7.95,percent,"[4, 6, 12, 13, 15]",0.8324,ambiguous
relationships_between_fish,cromes,,norfolk; eastern england,shallow lake,,,vegetation_cover,18.3,percent,"[3, 12, 13, 14]",0.8501,ambiguous
relationships_between_fish,decoy,,norfolk; eastern england,shallow lake,,,vegetation_cover,0.0,percent,[6],0.8261,high
relationships_between_fish,felbrigg,,norfolk; eastern england,shallow lake,,,vegetation_cover,23.95,percent,"[7, 12]",0.8713,ambiguous
relationships_between_fish,green plantation,,norfolk; eastern england,shallow lake,,,vegetation_cover,33.25,percent,"[5, 6, 7, 13, 14, 15]",0.8545,ambiguous
relationships_between_fish,gunthorpe,,norfolk; eastern england,shallow lake,,,vegetation_cover,18.45,percent,"[3, 7, 10, 11, 12, 13, 14]",0.8462,ambiguous
relationships_between_fish,haveringland,,norfolk; eastern england,shallow lake,,,vegetation_cover,0.0,percent,[6],0.8056,high
relationships_between_fish,holkham 1,,norfolk; eastern england,shallow lake,,,vegetation_cover,14.7,percent,[6],0.817,high
relationships_between_fish,holkham 2,,norfolk; eastern england,shallow lake,,,vegetation_cover,3.5,percent,"[4, 5, 6, 7, 10, 12, 13, 14]",0.8027,ambiguous
relationships_between_fish,lily,,norfolk; eastern england,shallow lake,,,vegetation_cover,0.0,percent,[6],0.8056,high
relationships_between_fish,lowes,,norfolk; eastern england,shallow lake,,,vegetation_cover,1.1,percent,[6],0.8261,high
relationships_between_fish,melton constable,,norfolk; eastern england,shallow lake,,,vegetation_cover,13.65,percent,"[2, 3, 6, 7, 14, 15]",0.8199,ambiguous
relationships_between_fish,pedham,,norfolk; eastern england,shallow lake,,,vegetation_cover,3.8,percent,[6],0.8056,high
relationships_between_fish,saham,,norfolk; eastern england,shallow lake,,,vegetation_cover,0.0,percent,[6],0.8261,high
relationships_between_fish,salhouse little,,norfolk; eastern england,shallow lake,,,vegetation_cover,31.2,percent,[6],0.8124,high
relationships_between_fish,scottow,,norfolk; eastern england,shallow lake,,,vegetation_cover,45.75,percent,"[7, 12, 13, 14, 15]",0.8507,ambiguous
relationships_between_fish,selbrigg,,norfolk; eastern england,shallow lake,,,vegetation_cover,30.55,percent,"[4, 7, 12, 13, 14]",0.8536,ambiguous
relationships_between_fish,stradsett,,norfolk; eastern england,shallow lake,,,vegetation_cover,34.6,percent,"[6, 7, 12, 13, 14, 15]",0.8496,ambiguous
relationships_between_fish,strumpshaw,,norfolk; eastern england,shallow lake,,,vegetation_cover,34.05,percent,"[13, 14, 15]",0.8439,ambiguous
relationships_between_fish,upton,,norfolk; eastern england,shallow lake,,,vegetation_cover,29.7,percent,"[1, 2, 4, 5, 6, 7, 13, 14, 15]",0.8599,ambiguous
classification_trees,3fnt,,belgium,pond,,,ph,7.8,,[4],0.837,high
classification_trees,bcmb,,belgium,pond,,,ph,8.5,,[4],0.7857,high
classification_trees,beml,,belgium,pond,,,ph,7.6,,[4],0.837,high
classification_trees,blkd,,belgium,pond,,,ph,7.8,,[4],0.837,high
classification_trees,botn,,belgium,pond,,,ph,8.2,,[4],0.837,high
classification_trees,brpk,,belgium,pond,,,ph,8.4,,"[4, 5]",0.7857,ambiguous
classification_trees,ckrv,,belgium,pond,,,ph,8.2,,[4],0.7857,high
classification_trees,dens,,belgium,pond,,,ph,8.0,,"[4, 5]",0.8755,ambiguous
classification_trees,esec,,belgium,pond,,,ph,7.5,,[4],0.837,high
classification_trees,hoef,,belgium,pond,,,ph,8.1,,[4],0.837,high
classification_trees,hrt1,,belgium,pond,,,ph,8.0,,[4],0.837,high
classification_trees,hrt1,,belgium,pond,,,ph,8.0,,[4],0.837,high
classification_trees,ixp1,,belgium,pond,,,ph,8.2,,[4],0.7857,high
classification_trees,ixp2,,belgium,pond,,,ph,8.4,,"[4, 5]",0.7857,ambiguous
classification_trees,leyb-a,,belgium,pond,,,ph,8.6,,[4],0.8541,high
classification_trees,leyb-b,,belgium,pond,,,ph,8.4,,[4],0.8541,high
classification_trees,malu,,belgium,pond,,,ph,8.1,,[4],0.837,high
classification_trees,mlgr,,belgium,pond,,,ph,8.1,,"[4, 5]",0.7857,ambiguous
classification_trees,mlkl,,belgium,pond,,,ph,8.3,,"[4, 5]",0.7857,ambiguous
classification_trees,mrcn,,belgium,pond,,,ph,8.0,,"[4, 5]",0.7857,ambiguous
classification_trees,nrpd1,,belgium,pond,,,ph,8.4,,[4],0.8062,high
classification_trees,nrpd2,,belgium,pond,,,ph,8.6,,[4],0.8062,high
classification_trees,nrpd4,,belgium,pond,,,ph,8.6,,[4],0.8062,high
classification_trees,pchr,,belgium,pond,,,ph,8.1,,[4],0.837,high
classification_trees,plbs,,belgium,pond,,,ph,7.8,,[4],0.837,high
classification_trees,prb1,,belgium,pond,,,ph,8.5,,[4],0.7857,high
classification_trees,prb2,,belgium,pond,,,ph,8.0,,"[4, 5]",0.7857,ambiguous
classification_trees,prm2,,belgium,pond,,,ph,7.8,,[4],0.837,high
classification_trees,rkl2,,belgium,pond,,,ph,8.1,,"[4, 5]",0.7857,ambiguous
classification_trees,rkl3,,belgium,pond,,,ph,8.1,,"[4, 5]",0.7857,ambiguous
classification_trees,rkl4,,belgium,pond,,,ph,7.9,,"[4, 5]",0.7857,ambiguous
classification_trees,rkl5,,belgium,pond,,,ph,7.9,,"[4, 5]",0.7857,ambiguous
classification_trees,sbsk,,belgium,pond,,,ph,8.0,,"[4, 5]",0.8242,ambiguous
classification_trees,sclm,,belgium,pond,,,ph,8.1,,"[4, 5]",0.7857,ambiguous
classification_trees,silx,,belgium,pond,,,ph,8.4,,"[4, 5]",0.8242,ambiguous
